#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:H7_NCBI_backbone_dates_aligned" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:H7_NCBI_backbone_dates_aligned" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="dd-M-yyyy" id="dateTrait.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.TraitSet" traitname="date" value="CY022693_A/chicken/New_South_Wales/2/1997(H7N4)/04-12-1997=04-12-1997,CY022709_A/emu/New_South_Wales/775/1997(H7N4)/08-12-1997=08-12-1997,CY022701_A/chicken/New_South_Wales/327/1997(H7N4)/27-11-1997=27-11-1997,CY022685_A/chicken/Queensland/1994(H7N3)/21-12-1994=21-12-1994,CY025077_A/chicken/Victoria/224/1992(H7N3)/30-7-1992=30-7-1992,CY025069_A/chicken/Victoria/1/1985(H7N7)/31-5-1985=31-5-1985,GU060482_A/goose/Czech_Republic/1848-K9/2009/04-2-2009=04-2-2009,CY025117_A/quail/Italy/4992/1999/30-12-1999=30-12-1999,CY016188_A/mallard/Ohio/322/1998/13-1-1998=13-1-1998,CY127253_A/ruddy_turnstone/Delaware_Bay/220/1995/21-5-1995=21-5-1995,CY079308_A/American_green-winged_teal/Mississippi/09OS046/2009/09-1-2009=09-1-2009,CY094373_A/northern_shoveler/California/HKWF1372C/2007/12-12-2007=12-12-2007,CY102967_A/laughing_gull/Delaware_Bay/42/2006/22-5-2006=22-5-2006">
#                        <taxa id="TaxonSet.H7_NCBI_backbone_dates_aligned" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.H7_NCBI_backbone_dates_aligned"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:H7_NCBI_backbone_dates_aligned" name="distribution" x="@ePopSize.t:H7_NCBI_backbone_dates_aligned">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="gammaShape.s:H7_NCBI_backbone_dates_aligned" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GrowthRatePrior.t:H7_NCBI_backbone_dates_aligned" name="distribution" x="@growthRate.t:H7_NCBI_backbone_dates_aligned">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.15" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.16" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="RateACPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateAC.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateAG.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateAT.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateCG.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.9" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.10" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateGT.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="ucldMean.c:H7_NCBI_backbone_dates_aligned" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="ucldStdev.c:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.19" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@H7_NCBI_backbone_dates_aligned" id="treeLikelihood.H7_NCBI_backbone_dates_aligned" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:H7_NCBI_backbone_dates_aligned">
#            <siteModel gammaCategoryCount="3" id="SiteModel.s:H7_NCBI_backbone_dates_aligned" shape="@gammaShape.s:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:H7_NCBI_backbone_dates_aligned" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:H7_NCBI_backbone_dates_aligned" rateAC="@rateAC.s:H7_NCBI_backbone_dates_aligned" rateAG="@rateAG.s:H7_NCBI_backbone_dates_aligned" rateAT="@rateAT.s:H7_NCBI_backbone_dates_aligned" rateCG="@rateCG.s:H7_NCBI_backbone_dates_aligned" rateGT="@rateGT.s:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@H7_NCBI_backbone_dates_aligned" id="empiricalFreqs.s:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:H7_NCBI_backbone_dates_aligned" id="RelaxedClock.c:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:H7_NCBI_backbone_dates_aligned">
#                <LogNormal S="@ucldStdev.c:H7_NCBI_backbone_dates_aligned" id="LogNormalDistributionModel.c:H7_NCBI_backbone_dates_aligned" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.17" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="24" id="rateCategories.c:H7_NCBI_backbone_dates_aligned" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	CoalescentExponential	ePopSize	growthRate	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
0	-17853.105275193207	-17815.88339127366	-37.221883919549136	-17815.88339127366	24.361191692725985	1.0	1.0	1.0	1.0	1.0	1.0	-18.22305162584699	0.3	3.0E-4	1.0	0.1	1.0423416594376098	0.0076008521819738665	0.08763522995753532
1000	-8594.584101141907	-8543.117955470972	-51.466145670934004	-8543.117955470972	23.790351423768836	1.0	1.9006268418467975	1.0	1.0	1.0	1.0	-25.871656383860245	0.29999999861789967	-0.04552062255637687	0.6331699311429054	1.854661805660456	0.0421214776899756	0.060008274994139174	1.899141431797668
2000	-7705.627764991926	-7657.316709692149	-48.311055299777294	-7657.316709692149	23.790351423768836	1.0	2.452780997777723	1.0	1.0	0.5482515016794831	1.0	-23.06120075506984	0.3000000079015196	-0.09512343269602172	0.6172764689926127	1.854661805660456	0.030651024420109252	0.054833418740224085	2.0423992533954847
3000	-7530.018356495937	-7480.917006460117	-49.10135003581996	-7480.917006460117	23.813400244565585	0.8190179484029114	2.452780997777723	0.8639159601127286	1.0	0.5212882685367103	1.0	-24.078803460305316	0.299999997895931	-0.1822200095136086	0.5785648455833375	1.9178213634908106	0.028786564497083264	0.12373942804653844	2.7627110126942047
4000	-7416.083155320644	-7365.344370579812	-50.73878474083257	-7365.344370579812	23.887122415849383	0.8190179484029114	2.452780997777723	0.8639159601127286	1.0	0.5212882685367103	0.581338060814264	-26.06032412043168	0.30000000544429356	-0.20240957010117053	0.5785648455833375	1.943694569238857	0.031402138394860925	0.1512663260086481	2.186213649090012
5000	-7389.1642023341	-7337.627580952993	-51.53662138110663	-7337.627580952993	26.32059033429978	0.770371722630547	2.452780997777723	0.8639159601127286	0.8048682267992249	0.5212882685367103	0.581338060814264	-27.146932632726188	0.30000000612548566	-0.20240957010117053	0.5691544416901889	1.943694569238857	0.027438195474248646	0.13293869078974846	2.1679166881151337
6000	-7383.367370544231	-7332.239379004595	-51.12799153963527	-7332.239379004595	26.230765087671628	0.770371722630547	2.2808714660621767	0.8639159601127286	0.8048682267992249	0.5212882685367103	0.581338060814264	-26.815929933299685	0.3000000001534247	-0.20240957010117053	0.5344089270429242	1.943694569238857	0.026463215296157156	0.1242257226575977	2.1973440804228166
7000	-7232.289644124261	-7180.936338125761	-51.35330599849989	-7180.936338125761	27.151838165484943	0.770371722630547	2.2808714660621767	0.778167875531218	0.46188854961112624	0.2103889661518259	0.3126387224765879	-28.875976699517793	0.29999999821350276	-0.10420855454812436	0.5344089270429242	1.943694569238857	0.026137613929362466	0.1345078665898421	2.301542365917601
8000	-7217.22475539307	-7165.340353893883	-51.884401499187774	-7165.340353893883	27.232646874221768	0.5170152859744979	2.2808714660621767	0.778167875531218	0.46188854961112624	0.2103889661518259	0.3126387224765879	-29.807624283524852	0.2999999957754209	-0.21609107453018403	0.5344089270429242	1.943694569238857	0.02826701750776597	0.1422758223691895	2.1784489154936355
9000	-7215.8908481747685	-7165.340153771232	-50.55069440353659	-7165.340153771232	27.611346164300773	0.5170152859744979	2.2808714660621767	0.7453046261980841	0.46188854961112624	0.2103889661518259	0.3126387224765879	-28.51949980820931	0.29999999850936043	-0.17604092703049143	0.5857878688062622	1.943694569238857	0.030108865206414672	0.17160687829943982	2.212188192186414
10000	-7210.751261555993	-7160.2748798502225	-50.476381705769946	-7160.2748798502225	26.118427989552195	0.5170152859744979	2.2808714660621767	0.7453046261980841	0.46188854961112624	0.20538173660726758	0.3126387224765879	-28.334270661637767	0.2999999930892025	-0.17689010371160727	0.5585163557952251	1.990766010657648	0.03411348079666092	0.1422905612143353	2.1890975400781874
11000	-7173.301701034629	-7123.162296560393	-50.13940447423692	-7123.162296560393	25.513700928283377	0.5170152859744979	2.2808714660621767	0.39341462788471304	0.46188854961112624	0.20538173660726758	0.3126387224765879	-28.659650984524028	0.29999998516996995	-0.17689010371160727	0.5585163557952251	1.9836836055730318	0.036935238484798336	0.14428109908996878	2.1135388982322443
12000	-7162.562544232958	-7111.748412148219	-50.814132084739136	-7111.748412148219	24.83437333495086	0.5170152859744979	2.2462252849161968	0.21782157236314947	0.46188854961112624	0.20538173660726758	0.3126387224765879	-29.92930463223811	0.29999997898921127	-0.19332000973601568	0.5585163557952251	1.9836836055730318	0.03594637414804657	0.14180531514441821	2.2080775300687963
13000	-7154.167171064293	-7104.622117046698	-49.545054017595604	-7104.622117046698	24.80783304059358	0.5170152859744979	2.2462252849161968	0.21782157236314947	0.46188854961112624	0.20538173660726758	0.30148632862046143	-28.744712962745204	0.2999999742408644	-0.186182427481373	0.5584599096721511	1.9580527736358673	0.04078233486947165	0.2112546888177004	2.266054316161681
14000	-7155.846961801933	-7105.2610998227765	-50.58586197915619	-7105.2610998227765	25.98496049707671	0.5170152859744979	2.2462252849161968	0.21782157236314947	0.46188854961112624	0.20538173660726758	0.30148632862046143	-29.52402667042353	0.2999999806286935	-0.186182427481373	0.5584599096721511	2.049860794655465	0.03458664865684782	0.13248048529759107	2.2297815574658277
15000	-7151.549673381853	-7102.203806575343	-49.34586680650938	-7102.203806575343	24.68360760116557	0.5170152859744979	1.6341032670890399	0.21782157236314947	0.46188854961112624	0.20538173660726758	0.30148632862046143	-28.656722954692384	0.30000000793713466	-0.14099020592011022	0.5742828141831055	2.036370419060898	0.033122198861731386	0.14212807488164766	2.2973115588632647
16000	-7147.380679156554	-7099.642953549438	-47.73772560711603	-7099.642953549438	24.12874499907379	0.5170152859744979	1.6341032670890399	0.21782157236314947	0.46188854961112624	0.20538173660726758	0.30148632862046143	-27.048094969099182	0.2999999992082238	-0.15593598804935357	0.5742828141831055	2.036370419060898	0.031417628497555666	0.12573173206217284	2.302640818375848
17000	-7099.90948964521	-7051.531383188161	-48.37810645704879	-7051.531383188161	24.304665428206945	0.5170152859744979	1.6341032670890399	0.2214924143568526	0.46188854961112624	0.20538173660726758	0.17088157192252995	-27.724161726736032	0.30000000788990794	-0.17323294930072805	0.6179964650335319	2.0638449562342336	0.03545342278318551	0.14175533559153575	2.370642852348944
18000	-7081.596766701701	-7034.059508457727	-47.53725824397402	-7034.059508457727	24.167908895700375	0.44722317580568405	1.6341032670890399	0.17800615322754	0.46188854961112624	0.12130684902979244	0.17088157192252995	-27.749159885477965	0.3000000018703031	-0.15832424457434466	0.6153390459108273	2.0638449562342336	0.03459407801640909	0.14939416247122814	2.2678793033890257
19000	-7078.590345949387	-7030.6327422862905	-47.95760366309628	-7030.6327422862905	24.184553498746478	0.44722317580568405	1.6341032670890399	0.17800615322754	0.40180494406106093	0.1428134602093648	0.17088157192252995	-28.149362723324995	0.3000000101966496	-0.19928122721690997	0.5836253696757399	2.0638449562342336	0.03764278047165081	0.12821211615409014	2.1485528046193245
20000	-7065.935253764895	-7015.011726859165	-50.92352690572997	-7015.011726859165	24.880362925698375	0.44722317580568405	1.6341032670890399	0.17800615322754	0.2961907847686425	0.1428134602093648	0.17088157192252995	-31.418737534024093	0.3000000003530984	-0.10179589994562185	0.5836253696757399	2.0638449562342336	0.035846194162895105	0.13192040415748837	2.0298461367513667
21000	-7064.30115122853	-7013.9627240317695	-50.33842719676027	-7013.9627240317695	25.193989347930987	0.44722317580568405	1.6341032670890399	0.1761821556467512	0.2961907847686425	0.1428134602093648	0.17088157192252995	-30.7693369361472	0.2999999856912361	-0.21134073642621984	0.5817710792073746	2.088737276594581	0.034173096264076115	0.12820053411242685	2.151957717373612
22000	-7064.170051257392	-7013.065936887502	-51.10411436988904	-7013.065936887502	24.991686666374633	0.44722317580568405	1.4692688740252908	0.1761821556467512	0.2961907847686425	0.16007559532178406	0.17088157192252995	-31.534150923421056	0.29999998046955856	-0.21134073642621984	0.5817710792073746	2.088737276594581	0.03529192103943206	0.14412874910976312	2.1345731790446374
23000	-7058.066033761986	-7009.7522770446985	-48.313756717287006	-7009.7522770446985	24.981703868538848	0.44722317580568405	1.5950977119703622	0.1761821556467512	0.2961907847686425	0.16450711007943802	0.15110629278770857	-28.655934800105488	0.2999999666683617	-0.11602559221896344	0.5395846580971445	2.088737276594581	0.0380608320700383	0.13450319065764274	2.0524643473106248
24000	-7055.542657921254	-7007.977682540949	-47.56497538030553	-7007.977682540949	25.07183007417385	0.44722317580568405	1.5950977119703622	0.1761821556467512	0.2961907847686425	0.16450711007943802	0.0953892739315367	-27.962870470464807	0.29999997012297525	-0.11602559221896344	0.4392706059280113	2.088737276594581	0.031670509761669706	0.5479807995572542	2.794103757934425
25000	-7062.082896347271	-7010.794662436639	-51.28823391063258	-7010.794662436639	25.872665671530946	0.4658936867021728	1.758330342082815	0.1761821556467512	0.2961907847686425	0.16450711007943802	0.14164389507837138	-31.498432734894	0.29999997493986935	-0.11602559221896344	0.43145764255095964	2.088737276594581	0.03552962242262574	0.5266618298680042	2.6823662058313538
26000	-7047.566300719495	-6998.5002583218375	-49.06604239765792	-6998.5002583218375	28.280311284628908	0.3769241890960345	1.758330342082815	0.1761821556467512	0.2961907847686425	0.16450711007943802	0.14164389507837138	-29.48484511573105	0.29999996420078084	-0.16547937620930184	0.45647714475705214	2.088737276594581	0.03326577357356567	0.5877482458894625	2.634536458242032
27000	-7049.611889565885	-7000.255907838107	-49.35598172777731	-7000.255907838107	27.923729548092115	0.3769241890960345	1.758330342082815	0.12015201157373898	0.2961907847686425	0.16450711007943802	0.14164389507837138	-30.143356695669052	0.2999999692377463	-0.18554079073541005	0.45647714475705214	2.088737276594581	0.03353239683351618	0.5896243235707651	2.6898599305557416
