#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:H7_NCBI_backbone" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:H7_NCBI_backbone" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:H7_NCBI_backbone" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:H7_NCBI_backbone" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:H7_NCBI_backbone" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:H7_NCBI_backbone" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.H7_NCBI_backbone" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:H7_NCBI_backbone" name="distribution" x="@ePopSize.t:H7_NCBI_backbone">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:H7_NCBI_backbone" name="distribution">
#            <parameter id="gammaShape.s:H7_NCBI_backbone" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GrowthRatePrior.t:H7_NCBI_backbone" name="distribution" x="@growthRate.t:H7_NCBI_backbone">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.15" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.16" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="RateACPrior.s:H7_NCBI_backbone" name="distribution">
#            <parameter id="rateAC.s:H7_NCBI_backbone" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:H7_NCBI_backbone" name="distribution">
#            <parameter id="rateAG.s:H7_NCBI_backbone" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:H7_NCBI_backbone" name="distribution">
#            <parameter id="rateAT.s:H7_NCBI_backbone" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:H7_NCBI_backbone" name="distribution">
#            <parameter id="rateCG.s:H7_NCBI_backbone" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:H7_NCBI_backbone" name="distribution">
#            <parameter id="rateGT.s:H7_NCBI_backbone" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@H7_NCBI_backbone" id="treeLikelihood.H7_NCBI_backbone" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:H7_NCBI_backbone">
#            <siteModel gammaCategoryCount="3" id="SiteModel.s:H7_NCBI_backbone" shape="@gammaShape.s:H7_NCBI_backbone" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:H7_NCBI_backbone" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:H7_NCBI_backbone" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:H7_NCBI_backbone" rateAC="@rateAC.s:H7_NCBI_backbone" rateAG="@rateAG.s:H7_NCBI_backbone" rateAT="@rateAT.s:H7_NCBI_backbone" rateCG="@rateCG.s:H7_NCBI_backbone" rateGT="@rateGT.s:H7_NCBI_backbone" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:H7_NCBI_backbone" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@H7_NCBI_backbone" id="empiricalFreqs.s:H7_NCBI_backbone" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:H7_NCBI_backbone" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:H7_NCBI_backbone" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	CoalescentExponential	ePopSize	growthRate
0	-32483.048704184057	-32372.103625888925	-110.94507829513313	-32372.103625888925	1.265144895041313	1.0	1.0	1.0	1.0	1.0	1.0	-91.12688185631019	0.3	3.0E-4
1000	-18019.516169746632	-17957.10474365411	-62.41142609252317	-17957.10474365411	0.8791179545353508	1.0	2.2968400941056712	1.0	0.4004916702207593	1.0	0.7415620018945894	-42.855976931960335	0.29999999473868394	-2.1534205518813843
2000	-13181.471969897755	-13164.789045584284	-16.682924313469897	-13164.789045584284	0.40072911030351444	1.0	2.2968400941056712	0.9878116768993939	0.2510071035734544	1.0	0.7415620018945894	2.412587520519323	0.29999999690620865	2.515580053026383
3000	-11498.317562313314	-11492.867503099656	-5.450059213657395	-11492.867503099656	0.3167362178446906	1.0	3.8065649974171074	0.9878116768993939	0.2510071035734544	1.0	0.7415620018945894	14.202758313520857	0.3000000045438729	2.573487514306471
4000	-10984.196342148163	-10982.123264070242	-2.073078077921749	-10982.123264070242	0.32408379157096745	1.0	3.8065649974171074	0.9878116768993939	0.2510071035734544	0.6826976673844521	0.6617140967105064	17.11522766972444	0.3000000145676235	2.870807690292341
5000	-10810.380757082565	-10808.867273379918	-1.5134837026473917	-10808.867273379918	0.33830504008158024	0.3444261039452353	3.8065649974171074	0.631049789956829	0.2510071035734544	0.36798701849497284	0.6617140967105064	15.461830359282555	0.30000002293646716	1.1853466798267411
6000	-10807.276348196789	-10801.421687112932	-5.8546610838563735	-10801.421687112932	0.3136843001758421	0.3444261039452353	3.8065649974171074	0.631049789956829	0.2510071035734544	0.36798701849497284	0.6565252039543875	11.157985699772738	0.300000020710044	-2.4888087334820503
7000	-10765.698038297507	-10763.715437286604	-1.9826010109034322	-10763.715437286604	0.3611112043933195	0.32791204189084044	3.8065649974171074	0.5606577209699214	0.2510071035734544	0.1676456863147676	0.6565252039543875	14.1371938382532	0.30000001423606504	3.7739908474814374
8000	-10665.302650069461	-10663.057724586493	-2.2449254829686986	-10663.057724586493	0.37789461202996316	0.3025834830184334	3.8065649974171074	0.39964816775224954	0.2510071035734544	0.1676456863147676	0.4500560946757719	13.256840345122004	0.30000000765699725	3.928798831892615
9000	-10627.944477402232	-10623.240281904646	-4.704195497586275	-10623.240281904646	0.42397708803639816	0.2844294072812	3.4298536250553724	0.38530092466030874	0.19638458010268	0.1676456863147676	0.4500560946757719	10.328341998512816	0.30000001296052814	3.436513300240746
10000	-10584.196605383018	-10580.419234130039	-3.7773712529804007	-10580.419234130039	0.4572562474581216	0.31870177356612467	3.4298536250553724	0.38530092466030874	0.19638458010268	0.1676456863147676	0.27674796577556887	11.114529749916125	0.30000003152868526	1.0161027180929603
11000	-10509.350516811955	-10513.005846775644	3.655329963688424	-10513.005846775644	0.3465916227149879	0.2345681416583789	1.9868067893910941	0.38530092466030874	0.18732390140413435	0.1676456863147676	0.2628804550939888	17.65971481145642	0.30000004048458073	2.9370905232038913
12000	-10512.175026527193	-10518.23863951067	6.063612983476859	-10518.23863951067	0.3094780128140522	0.2345681416583789	1.9868067893910941	0.38530092466030874	0.18732390140413435	0.1676456863147676	0.22713920013959907	20.101120134623127	0.30000004798527213	5.051279156556238
13000	-10506.739063991832	-10511.964022861008	5.22495886917506	-10511.964022861008	0.35762227846914885	0.2345681416583789	1.9933693691242913	0.38530092466030874	0.18732390140413435	0.11878547596917381	0.22713920013959907	18.88151073842973	0.3000000518708961	3.447966483591196
14000	-10498.254418895027	-10505.327969802604	7.073550907576611	-10505.327969802604	0.2938524053293855	0.2345681416583789	1.9933693691242913	0.38530092466030874	0.18732390140413435	0.10544779492101812	0.22713920013959907	20.617982826718652	0.30000003709798756	3.5204781919612884
15000	-10483.41563174717	-10488.975763704533	5.560131957364073	-10488.975763704533	0.3341459357402539	0.2345681416583789	1.9933693691242913	0.38530092466030874	0.08052804250702944	0.10544779492101812	0.22713920013959907	18.330430813733948	0.3000000312643172	4.7045776671733694
16000	-10432.78688019846	-10440.484780276443	7.697900077982608	-10440.484780276443	0.3240676501016741	0.2345681416583789	1.262586286557965	0.3397056103812639	0.056614014690538186	0.08439506827393223	0.22713920013959907	19.258849895738322	0.3000000298121622	2.740576795469862
17000	-10440.870487548234	-10450.051467517796	9.180979969562179	-10450.051467517796	0.30958368734235897	0.2345681416583789	1.262586286557965	0.3397056103812639	0.056614014690538186	0.08439506827393223	0.22713920013959907	20.778913530257725	0.30000000266275284	3.8760224586631336
18000	-10435.819277787014	-10443.656782063865	7.837504276850275	-10443.656782063865	0.33351889584362376	0.2345681416583789	1.262586286557965	0.3335269908658664	0.056614014690538186	0.08439506827393223	0.22713920013959907	19.461996551380082	0.3000000014200625	5.245735072062772
19000	-10394.715547848384	-10402.892170978845	8.176623130461163	-10402.892170978845	0.31028885485414814	0.2345681416583789	1.262586286557965	0.24436909408545296	0.0510116271373123	0.08439506827393223	0.22713920013959907	19.454757987207973	0.2999999862346415	7.014222262278937
20000	-10388.922742885767	-10397.482963468741	8.560220582973853	-10397.482963468741	0.3139250133595965	0.2295684084188129	1.262586286557965	0.24436909408545296	0.026462136516361794	0.08439506827393223	0.22713920013959907	19.13761915415187	0.2999999928191359	5.362752449657588
21000	-10386.839157698343	-10395.427533866492	8.588376168149336	-10395.427533866492	0.34404665026317227	0.2295684084188129	1.262586286557965	0.24436909408545296	0.027502386549359267	0.08439506827393223	0.22713920013959907	19.202815603600285	0.3000000080785724	5.372171516366151
22000	-10382.568297828651	-10391.614584714369	9.046286885717011	-10391.614584714369	0.3228090348289354	0.13716712447734436	1.262586286557965	0.24436909408545296	0.04643888863451835	0.06459386874626542	0.22713920013959907	19.356580625270414	0.3000000032484665	3.861081306007851
23000	-10385.277286432218	-10397.164831486692	11.887545054474861	-10397.164831486692	0.3080293080686633	0.18699449489038195	1.262586286557965	0.24436909408545296	0.02699137518701979	0.06459386874626542	0.22713920013959907	22.036379877249264	0.30000000061946525	5.598974588507397
24000	-10386.18082332767	-10394.918699281798	8.737875954128775	-10394.918699281798	0.3284334149702252	0.18699449489038195	1.262586286557965	0.24436909408545296	0.02391430384690754	0.03298181190114724	0.22713920013959907	18.029057933986728	0.29999999886973905	2.5092041850309146
25000	-10387.323857799325	-10396.950000598817	9.626142799491772	-10396.950000598817	0.31212948612741503	0.18699449489038195	1.1428945097105694	0.24436909408545296	0.04030060144325274	0.027106605599558426	0.22713920013959907	19.268769149419448	0.2999999833644938	6.855590117518837
