#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:aligned-b" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:aligned-b" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:aligned-b" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:aligned-b" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:aligned-b" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:aligned-b" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:aligned-b" spec="beast.evolution.tree.TraitSet" traitname="date" value="B.1.1.7_hCoV-19/England/MILK-9E2FE0/2020|EPI_ISL_581117|2020-09-21=2020-09-21,B.1.1.7_hCoV-19/England/MILK-A06B0F/2020|EPI_ISL_599956|2020-10-01=2020-10-01,B.1.1.7_hCoV-19/England/MILK-A06237/2020|EPI_ISL_600093|2020-09-30=2020-09-30,B.1.1.7_hCoV-19/England/MILK-9E05B3/2020|EPI_ISL_601443|2020-09-20=2020-09-20,B.1.1.7_hCoV-19/England/CAMC-A58BA4/2020|EPI_ISL_596982|2020-10-08=2020-10-08,B.1.1.7_hCoV-19/England/CAMC-A660B3/2020|EPI_ISL_637676|2020-10-11=2020-10-11,B.1.1.7_hCoV-19/England/QEUH-A01621/2020|EPI_ISL_679990|2020-09-30=2020-09-30,B.1.1.7_hCoV-19/England/MILK-A7C3B1/2020|EPI_ISL_606375|2020-10-15=2020-10-15,B.1.1.7_hCoV-19/England/MILK-A7A7A8/2020|EPI_ISL_606424|2020-10-15=2020-10-15,B.1.1.7_hCoV-19/England/CAMC-A659AA/2020|EPI_ISL_608363|2020-10-11=2020-10-11,B.1.1.7_hCoV-19/England/CAMC-A64871/2020|EPI_ISL_608430|2020-10-11=2020-10-11,B.1.1.7_hCoV-19/England/MILK-A7C3EE/2020|EPI_ISL_606415|2020-10-15=2020-10-15,hCoV-19/Norway/Trondheim202-S2/2020|EPI_ISL_860548|2020-09-30=2020-09-30,hCoV-19/England/TFCI-26FED6C/2020|EPI_ISL_868832|2020-10-13=2020-10-13,hCoV-19/England/TFCI-26FEDF3/2020|EPI_ISL_868841|2020-10-13=2020-10-13,hCoV-19/Belgium/rega-1488/2020|EPI_ISL_888738|2020-10-08=2020-10-08,hCoV-19/Belgium/rega-1483/2020|EPI_ISL_888733|2020-10-08=2020-10-08,hCoV-19/Lithuania/T_1/2020|EPI_ISL_904942|2020-09-21=2020-09-21,hCoV-19/Netherlands/LI-EMC-229/2020|EPI_ISL_904438|2020-10-19=2020-10-19,hCoV-19/Netherlands/LI-EMC-256/2020|EPI_ISL_904439|2020-10-20=2020-10-20,hCoV-19/Spain/CE-ISCIII-2016501/2020|EPI_ISL_871995|2020-10-14=2020-10-14,hCoV-19/Serbia/C23860/2020|EPI_ISL_891270|2020-10-02=2020-10-02,hCoV-19/France/PAC-IHUCOVID-2397/2020|EPI_ISL_900490|2020-10-12=2020-10-12,hCoV-19/Italy/CAM-CRGS-247/2020|EPI_ISL_882752|2020-10-19=2020-10-19,hCoV-19/Italy/CAM-CRGS-268/2020|EPI_ISL_882760|2020-10-07=2020-10-07,hCoV-19/France/PAC-IHUCOVID-2632/2020|EPI_ISL_900438|2020-10-15=2020-10-15,hCoV-19/Switzerland/ZH-SNRCI-1241/2020|EPI_ISL_860758|2020-10-20=2020-10-20,B.1.1.7_hCoV-19/England/LOND-12689D9/2020|EPI_ISL_838714|2020-09-23=2020-09-23">
#                        <taxa id="TaxonSet.aligned-b" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.aligned-b"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:aligned-b" name="distribution" x="@ePopSize.t:aligned-b">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:aligned-b" name="distribution">
#            <parameter id="gammaShape.s:aligned-b" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GrowthRatePrior.t:aligned-b" name="distribution" x="@growthRate.t:aligned-b">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:aligned-b" name="distribution">
#            <parameter id="kappa.s:aligned-b" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:aligned-b" name="distribution">
#            <parameter id="ucldStdev.c:aligned-b" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:aligned-b" name="distribution">
#            <parameter id="ucldMean.c:aligned-b" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned-b" id="treeLikelihood.aligned-b" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned-b">
#            <siteModel gammaCategoryCount="3" id="SiteModel.s:aligned-b" shape="@gammaShape.s:aligned-b" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned-b" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned-b" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:aligned-b" kappa="@kappa.s:aligned-b" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@aligned-b" id="empiricalFreqs.s:aligned-b" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:aligned-b" id="RelaxedClock.c:aligned-b" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:aligned-b">
#                <LogNormal S="@ucldStdev.c:aligned-b" id="LogNormalDistributionModel.c:aligned-b" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="54" id="rateCategories.c:aligned-b" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	gammaShape	CoalescentExponential	ePopSize	growthRate	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
0	-123936.86517626168	-123876.46300915847	-60.402167103215376	-123876.46300915847	1.6226904676972984	2.0	1.0	-55.44267441307411	0.3	3.0E-4	1.0	0.1	0.9977105985421031	0.007632824499033339	0.0881517959896685
1000	-43508.39561995591	-43481.98379417019	-26.411825785715987	-43481.98379417019	1.359684607895594	3.811943368416041	1.0	-11.908156986586683	0.3760532376512885	-1.4991884671533333	0.35012741666391617	2.8049865747031815	0.28069047008614406	0.043327270465718576	0.7019546157535259
2000	-42863.760275281886	-42832.08409722713	-31.67617805475017	-42832.08409722713	1.9327067872926267	3.811943368416041	1.0	-16.39098731012399	0.8476040694276925	-0.09337240730479279	0.23585680667989634	2.8102442797546328	0.1682271226875923	0.007413476822679332	0.4742133196983083
3000	-42642.893357354296	-42604.70165111294	-38.191706241354986	-42604.70165111294	1.7892549721228113	3.811943368416041	1.0	-22.68971819430117	1.0210063677167736	1.03688027787432	0.1668019929951178	2.8102442797546328	0.10727599301227428	0.003746079076135049	0.479194166986173
4000	-42563.70748141412	-42526.05035696226	-37.65712445186307	-42526.05035696226	1.8241039440244327	3.811943368416041	1.0	-22.358623000918744	0.8495133113899689	-0.4329491620345176	0.1569555564189069	2.8102442797546328	0.07110453117413536	0.0038919590057002336	0.5302713299324688
5000	-42549.4592621354	-42511.31892330016	-38.14033883523845	-42511.31892330016	1.6087785200568212	4.583458260466972	1.0	-22.5153376951729	0.9264430235518464	0.5804026672621869	0.12601404813601805	2.8102442797546328	0.09512728723445947	0.003266973500726787	0.7522445593517657
6000	-42521.201925598994	-42492.521081222476	-28.680844376515243	-42492.521081222476	0.7895460186100419	4.265370787625294	1.0	-13.762128398087242	0.6627358682446847	1.7542082260495981	0.1432281529136685	2.69708669935831	0.08924715522012369	0.004171323164125074	0.7591418747294642
7000	-42490.69424587856	-42471.11888408824	-19.57536179032279	-42471.11888408824	1.0207548964487516	4.265370787625294	0.3996738381536117	-5.769091808427301	0.4155537248328606	-0.3597514868260472	0.1432281529136685	2.69708669935831	0.09633112023181095	0.003959401135146127	0.6726717283431435
8000	-42489.967560392004	-42467.04905220491	-22.91850818709854	-42467.04905220491	0.9139688570131275	3.374116209066399	0.3996738381536117	-8.780849129864826	0.7517561741439159	1.0675319130183571	0.1399450394814775	2.69708669935831	0.09997916124986017	0.0024882816914247	0.455371778217273
9000	-42490.724708314556	-42476.01438449487	-14.710323819684362	-42476.01438449487	0.9733634433686448	3.5720427742142875	0.3996738381536117	-1.2115424049235803	0.3870206877107908	-0.6866898378521629	0.11969135912862712	2.68685794361734	0.08841250445153889	0.0022858410045448222	0.551566874404008
10000	-42263.5291190618	-42246.14037872545	-17.388740336350317	-42246.14037872545	0.4726498771273109	3.5720427742142875	0.3996738381536117	-3.569601414240977	0.49840256941336647	-1.6382728606567678	0.11374436933909861	2.699918880104553	0.06898304675876776	0.0024566922832436485	0.6589531105887034
11000	-42268.322721950826	-42243.051290627816	-25.271431323013186	-42243.051290627816	1.081172901410044	3.5720427742142875	0.3996738381536117	-11.34674399747955	0.7505683325422873	0.40984255272384496	0.09440608978012961	2.605438106420766	0.06220504674073662	0.0013147157751479807	0.5035148510968426
12000	-42241.06688489907	-42222.00931753554	-19.05756736352619	-42222.00931753554	0.6438501878872739	3.5720427742142875	0.3996738381536117	-5.855635678843046	0.3508754151253316	-1.5635510940018267	0.0945469262934305	2.605438106420766	0.06892386930912928	0.0012631383843543147	0.49204775593989075
13000	-42248.35066575788	-42224.386180919435	-23.964484838441514	-42224.386180919435	0.7628712174354453	3.5720427742142875	0.3996738381536117	-10.623915598998805	0.42313384691299605	0.07286868291835646	0.07869257161875967	2.605438106420766	0.05333299785287991	7.67392426948245E-4	0.429539675637235
14000	-42220.66336378605	-42201.963385306495	-18.69997847955415	-42201.963385306495	0.6946276653648679	3.5720427742142875	0.3996738381536117	-5.056510301010123	0.5530450522549718	1.1519529139272908	0.07752581893800972	2.605438106420766	0.06446981399025176	0.0020745079440778725	0.6946628510482846
15000	-42216.05082537023	-42188.84145560957	-27.20936976066189	-42188.84145560957	0.8336624562283869	3.5720427742142875	0.3996738381536117	-13.162687936614885	0.7585824907420846	3.0859786172104124	0.07095271549919954	2.6140989911706876	0.05698076201183475	0.0018067735317817471	0.7210426993742619
16000	-42208.75144292462	-42186.544931142	-22.2065117826229	-42186.544931142	1.00005765892544	3.5720427742142875	0.3996738381536117	-8.906162262750245	0.39523703552563805	0.18882207782090643	0.06626146798525606	2.6140989911706876	0.05282136817903731	0.0017230895465895632	0.8188764000878714
17000	-42209.542839869406	-42184.328124410225	-25.214715459179022	-42184.328124410225	0.8793768950468671	3.5720427742142875	0.3996738381536117	-11.585494635197376	0.5296863253982317	-1.2942730049932762	0.06421199389545297	2.6140989911706876	0.040573253255254134	0.0016027322666258025	0.7906778966223325
18000	-42207.9536504375	-42190.18670784983	-17.766942587663102	-42190.18670784983	0.8087169255285653	3.5720427742142875	0.39661102147068267	-4.629894499376331	0.4457722176010313	0.04818606784452739	0.06513271222813394	2.5154647719620713	0.04844373567613499	0.0016990842224006593	0.8115779913290031
19000	-42218.39628672834	-42203.4437983938	-14.952488334547233	-42203.4437983938	0.3785749530063196	3.606978098224837	0.39661102147068267	-1.5100156113200016	0.47404103934714714	2.6435217964314943	0.06987039880459928	2.5683073237144036	0.049715033795354614	0.0017309706688996497	0.6990449434499398
20000	-42210.18431360842	-42195.187831938114	-14.996481670304924	-42195.187831938114	0.3899499831418923	3.606978098224837	0.39661102147068267	-1.1994614970581914	0.6268852584492063	4.948496263667806	0.07385400874940574	2.5683073237144036	0.05461629922232159	0.0011695425174347764	0.5782433309102053
21000	-42202.42066793833	-42180.73616709976	-21.68450083856184	-42180.73616709976	0.5212052202081721	3.606978098224837	0.39661102147068267	-8.164704939747727	0.45050671522361735	1.2624312778667954	0.05981087505384392	2.630271780986177	0.04203262562802179	5.506028671205369E-4	0.4901877541158319
22000	-42211.379746937135	-42185.66264278431	-25.71710415282496	-42185.66264278431	0.3899282697749457	3.606978098224837	0.39661102147068267	-12.052550243463767	0.513853748465901	1.6674500064232887	0.053481897219158525	2.630271780986177	0.04147268828778775	4.5261015762124233E-4	0.49566138254339726
23000	-42202.68817029257	-42183.153624405895	-19.53454588666903	-42183.153624405895	0.40788023755337977	3.4299097274163333	0.39661102147068267	-5.602605529488307	0.6816115563128111	3.003058147170732	0.053800835922099305	2.630271780986177	0.033540855326368864	5.869811808407165E-4	0.6419181491878638
24000	-42210.70967252455	-42191.946951233374	-18.762721291177456	-42191.946951233374	0.39403431795218835	2.3294973053261425	0.39661102147068267	-5.4680986582240365	0.625509087457425	3.776487706285585	0.04991590972662459	2.565867690897118	0.03430704006909208	4.433733325989731E-4	0.5668558171353225
25000	-42199.82362462261	-42184.0283876602	-15.795236962413382	-42184.0283876602	0.4537317054795972	2.3294973053261425	0.2176898732782062	-2.445506360334467	0.7347114426630186	5.002702592415564	0.05182995950631669	2.5777271030746065	0.03081783650065177	5.763638221119088E-4	0.7587330633392528
26000	-42187.81150615883	-42172.99237450855	-14.819131650282838	-42172.99237450855	0.3550921352729124	2.547650021043901	0.2176898732782062	-1.500940878699215	0.5637446675722719	5.696413522238552	0.05373592094795177	2.623335814613859	0.036208732525794055	5.662679553059171E-4	0.6886688913933786
27000	-42181.2573519051	-42168.880210450894	-12.377141454204839	-42168.880210450894	0.3837099951852123	2.547650021043901	0.2176898732782062	1.2235103388537585	0.7367813875266589	6.149907048646117	0.06529664805338818	2.623335814613859	0.04355010448569569	8.24157452725011E-4	0.6633189449305037
28000	-42180.46358256902	-42168.83099358989	-11.632588979131988	-42168.83099358989	0.40923845747310833	2.529391794706178	0.2176898732782062	2.1856493208128285	0.7708553902116816	7.864012966227458	0.07990194334862553	2.6675332344925886	0.057070735565779906	9.221846454876999E-4	0.49643697737993825
