#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:aligned-b" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:aligned-b" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:aligned-b" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:aligned-b" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:aligned-b" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:aligned-b" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:aligned-b" spec="beast.evolution.tree.TraitSet" traitname="date" value="B.1.1.7_hCoV-19/England/MILK-9E2FE0/2020|EPI_ISL_581117|2020-09-21=2020-09-21,B.1.1.7_hCoV-19/England/MILK-A06B0F/2020|EPI_ISL_599956|2020-10-01=2020-10-01,B.1.1.7_hCoV-19/England/MILK-A06237/2020|EPI_ISL_600093|2020-09-30=2020-09-30,B.1.1.7_hCoV-19/England/MILK-9E05B3/2020|EPI_ISL_601443|2020-09-20=2020-09-20,B.1.1.7_hCoV-19/England/CAMC-A58BA4/2020|EPI_ISL_596982|2020-10-08=2020-10-08,B.1.1.7_hCoV-19/England/CAMC-A660B3/2020|EPI_ISL_637676|2020-10-11=2020-10-11,B.1.1.7_hCoV-19/England/QEUH-A01621/2020|EPI_ISL_679990|2020-09-30=2020-09-30,B.1.1.7_hCoV-19/England/MILK-A7C3B1/2020|EPI_ISL_606375|2020-10-15=2020-10-15,B.1.1.7_hCoV-19/England/MILK-A7A7A8/2020|EPI_ISL_606424|2020-10-15=2020-10-15,B.1.1.7_hCoV-19/England/CAMC-A659AA/2020|EPI_ISL_608363|2020-10-11=2020-10-11,B.1.1.7_hCoV-19/England/CAMC-A64871/2020|EPI_ISL_608430|2020-10-11=2020-10-11,B.1.1.7_hCoV-19/England/MILK-A7C3EE/2020|EPI_ISL_606415|2020-10-15=2020-10-15,hCoV-19/Norway/Trondheim202-S2/2020|EPI_ISL_860548|2020-09-30=2020-09-30,hCoV-19/England/TFCI-26FED6C/2020|EPI_ISL_868832|2020-10-13=2020-10-13,hCoV-19/England/TFCI-26FEDF3/2020|EPI_ISL_868841|2020-10-13=2020-10-13,hCoV-19/Belgium/rega-1488/2020|EPI_ISL_888738|2020-10-08=2020-10-08,hCoV-19/Belgium/rega-1483/2020|EPI_ISL_888733|2020-10-08=2020-10-08,hCoV-19/Lithuania/T_1/2020|EPI_ISL_904942|2020-09-21=2020-09-21,hCoV-19/Netherlands/LI-EMC-229/2020|EPI_ISL_904438|2020-10-19=2020-10-19,hCoV-19/Netherlands/LI-EMC-256/2020|EPI_ISL_904439|2020-10-20=2020-10-20,hCoV-19/Spain/CE-ISCIII-2016501/2020|EPI_ISL_871995|2020-10-14=2020-10-14,hCoV-19/Serbia/C23860/2020|EPI_ISL_891270|2020-10-02=2020-10-02,hCoV-19/France/PAC-IHUCOVID-2397/2020|EPI_ISL_900490|2020-10-12=2020-10-12,hCoV-19/Italy/CAM-CRGS-247/2020|EPI_ISL_882752|2020-10-19=2020-10-19,hCoV-19/Italy/CAM-CRGS-268/2020|EPI_ISL_882760|2020-10-07=2020-10-07,hCoV-19/France/PAC-IHUCOVID-2632/2020|EPI_ISL_900438|2020-10-15=2020-10-15,hCoV-19/Switzerland/ZH-SNRCI-1241/2020|EPI_ISL_860758|2020-10-20=2020-10-20,B.1.1.7_hCoV-19/England/LOND-12689D9/2020|EPI_ISL_838714|2020-09-23=2020-09-23">
#                        <taxa id="TaxonSet.aligned-b" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.aligned-b"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:aligned-b" name="distribution">
#            <parameter id="clockRate.c:aligned-b" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:aligned-b" name="distribution" x="@ePopSize.t:aligned-b">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:aligned-b" name="distribution">
#            <parameter id="gammaShape.s:aligned-b" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GrowthRatePrior.t:aligned-b" name="distribution" x="@growthRate.t:aligned-b">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:aligned-b" name="distribution">
#            <parameter id="kappa.s:aligned-b" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned-b" id="treeLikelihood.aligned-b" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned-b">
#            <siteModel gammaCategoryCount="3" id="SiteModel.s:aligned-b" shape="@gammaShape.s:aligned-b" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned-b" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned-b" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:aligned-b" kappa="@kappa.s:aligned-b" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@aligned-b" id="empiricalFreqs.s:aligned-b" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned-b" id="StrictClock.c:aligned-b" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	CoalescentExponential	ePopSize	growthRate
0	-131491.51662401337	-131431.41061406297	-60.10600995038645	-131431.41061406297	2.5278523795694428	1.0	2.0	1.0	-54.32715311512438	0.3	3.0E-4
1000	-46460.222231840926	-46481.67642688188	21.454195040952563	-46481.67642688188	0.23166002003552588	0.14665505280950708	2.0	0.5128386460451202	26.761481785685298	0.28681427044784	1.860312115949383
2000	-43028.187991591585	-43093.31486048168	65.12686889009898	-43093.31486048168	0.0937456378238993	0.04613646777704934	3.3356767089931605	0.5128386460451202	68.71519432863515	0.03033245283835469	2.8689143876137604
3000	-42854.7595557925	-42909.13891141089	54.37935561838587	-42909.13891141089	0.11455277031901255	0.013509512799183707	3.3356767089931605	0.5128386460451202	58.362661408680424	0.04693051405486268	1.5957523950524377
4000	-42293.5900879601	-42338.0682624951	44.47817453499886	-42338.0682624951	0.13966301050412305	0.008449663427254771	3.3356767089931605	0.2781319922451737	48.66729866613874	0.06558863516776951	4.843645161336939
5000	-42258.369199955414	-42291.55879635524	33.18959639982327	-42291.55879635524	0.16926630176393515	0.005824798482920171	3.3356767089931605	0.2781319922451737	37.838220966839444	0.10646660316279247	4.078312586117347
6000	-42220.53646418096	-42243.98966625239	23.45320207143497	-42243.98966625239	0.23252129298655977	0.005082678900833962	3.965545377202479	0.2781319922451737	28.136352984471216	0.10061855256090103	-0.5709193608310932
7000	-42217.050210973815	-42232.698926438316	15.648715464498174	-42232.698926438316	0.2367233964742374	0.003942367971866023	3.965545377202479	0.2781319922451737	20.80600876419615	0.14983099472195122	-2.9033180320389818
8000	-42205.41426199749	-42213.82111876757	8.406856770081498	-42213.82111876757	0.2958567843648636	0.0032361369369414274	3.965545377202479	0.2967496227254422	13.945515042905246	0.22865544804652155	1.0644479778002747
9000	-42197.834021828035	-42203.18234221685	5.348320388819248	-42203.18234221685	0.2927174964472001	0.0025671432872875245	3.965545377202479	0.3012552471658014	11.614364917398404	0.38958082302733194	6.898448342683907
10000	-42191.691653083835	-42190.48514444862	-1.2065086352166792	-42190.48514444862	0.33204419116779965	0.0024239328610700397	3.965545377202479	0.3012552471658014	5.338306489498751	0.4961701875432027	8.032025016773083
11000	-42188.881862246046	-42185.11503840425	-3.7668238417996105	-42185.11503840425	0.35870712640498564	0.002299367044108376	3.965545377202479	0.3012552471658014	3.2964411569900864	0.8039659094773974	9.131493905627808
12000	-42190.37850486111	-42184.38939345512	-5.989111405983335	-42184.38939345512	0.4213333958187979	0.001989241978647855	3.236905373634038	0.3012552471658014	0.7549200649572034	0.7434177247418445	9.06918003278839
13000	-42203.46758786901	-42193.911709747976	-9.555878121037646	-42193.911709747976	0.3430821557141698	0.0022175331251834177	3.0546613795636683	0.6278458323150107	-1.5627427257840925	1.7802702687989373	12.526173614218898
14000	-42198.38804659711	-42184.34240723369	-14.045639363417788	-42184.34240723369	0.37955929335539973	0.001759006119483759	3.0546613795636683	0.6278458323150107	-5.756008106257046	2.306781736236586	13.674632023551705
15000	-42202.0761282248	-42185.12461663055	-16.951511594247915	-42185.12461663055	0.4072906987209445	0.001574280080940314	3.0546613795636683	0.6171796095628251	-8.811870346895937	2.0940044604575787	12.368339738429087
16000	-42202.24640136421	-42187.0645739948	-15.18182736940515	-42187.0645739948	0.3909055761495179	0.001370448406285821	3.0546613795636683	0.6045569709120412	-7.222536823420252	1.832611671199255	11.312468994721218
17000	-42213.17288175247	-42192.65586228264	-20.51701946982766	-42192.65586228264	0.3911236712812696	0.0013737132831081215	3.0546613795636683	0.6045569709120412	-11.537579649343947	4.754102989064895	13.365863270776003
18000	-42214.588835846174	-42192.27765117503	-22.31118467114696	-42192.27765117503	0.426094793062483	0.0014165791630807827	3.0546613795636683	0.43996993411736185	-14.246490064970427	2.6627617096108582	8.130890980048754
19000	-42209.63733833734	-42184.24935074803	-25.387987589311216	-42184.24935074803	0.6823372892046552	0.0012354003678609997	3.0546613795636683	0.43115525938343396	-18.415904124216972	0.9923206936913126	5.161363564326132
20000	-42207.16887697672	-42181.424719151975	-25.744157824745493	-42181.424719151975	0.615658534765747	0.0011868145236772218	3.3668467175928143	0.30039970418923256	-17.908622964982737	2.2748542039999293	6.91066407145261
21000	-42198.10724227294	-42182.5075933267	-15.599648946243212	-42182.5075933267	0.4200617849599721	0.0017514693702371503	3.3668467175928143	0.21819345226790798	-7.766892675047637	2.230688633490865	9.951098338829034
22000	-42195.48787871095	-42185.562359290336	-9.925519420614666	-42185.562359290336	0.3913894024922066	0.0019898635404775166	3.6920881447513603	0.22696285427865143	-2.558509406290155	1.1540805822173004	12.31279724155704
23000	-42189.475874612705	-42182.05259488121	-7.423279731500165	-42182.05259488121	0.366171150415844	0.0021400951803847144	3.6920881447513603	0.22696285427865143	-0.20040837516827414	1.076160742261744	10.033713742229585
24000	-42199.77401102149	-42183.20327279521	-16.570738226279424	-42183.20327279521	0.4837611597579573	0.0014006176202377685	3.6920881447513603	0.1706901480952694	-9.427091559625627	1.190308011746721	6.234010757170351
25000	-42195.443564059526	-42179.68258408885	-15.760979970676834	-42179.68258408885	0.5199746186910431	0.0013871109123532903	2.61210894441286	0.1706901480952694	-8.860744295936737	1.3431631902922374	6.580969490478357
26000	-42190.123822460664	-42179.72573549702	-10.398086963646687	-42179.72573549702	0.4734126859348379	0.0016692130682467868	3.754988750288619	0.22169536119723443	-3.56148475514549	0.8117433229930686	6.37028351702033
27000	-42195.49867836104	-42186.509614357325	-8.989064003711995	-42186.509614357325	0.38548127995249315	0.0019551182463765407	3.754988750288619	0.2964153481220667	-1.7153509331789127	1.1474069402949736	6.8711792809611225
28000	-42194.67756323354	-42190.77065380648	-3.906909427061898	-42190.77065380648	0.3962822054580138	0.002026255687921902	2.548804188942689	0.2964153481220667	2.5726744124853473	0.7821852244826466	7.134496243935263
29000	-42192.62106255974	-42188.24941313879	-4.371649420947806	-42188.24941313879	0.40645835335743474	0.0018616015266639152	2.3559011161322374	0.3037105148831243	2.118146864445103	0.8246322126273546	7.857441320241466
30000	-42195.035355971864	-42187.57675837841	-7.458597593452277	-42187.57675837841	0.4193073930885779	0.001794026671383287	2.3559011161322374	0.3037105148831243	-1.1144141604574713	0.7224078885741757	7.450181850842217
31000	-42199.30849552435	-42185.92594529142	-13.382550232928324	-42185.92594529142	0.5003320683448901	0.0017014414754846843	2.3559011161322374	0.2778588254424316	-6.962917612136535	0.8805154351641747	4.483940773521334
32000	-42203.5488582949	-42178.881728604	-24.667129690897596	-42178.881728604	0.710953458512915	0.0011190462259074497	4.3365256842629405	0.2778588254424316	-17.273712208443122	1.2379987445385308	3.2445646478987302
33000	-42212.65420123759	-42183.70062156501	-28.95357967257941	-42183.70062156501	0.925980396075951	9.797891595727866E-4	2.849023217826974	0.34964900785133285	-22.02126114808073	1.2350650046026916	1.9761468853564992
34000	-42209.47529482391	-42181.053085118096	-28.422209705816865	-42181.053085118096	0.7107394819092923	0.0010596311988988788	2.849023217826974	0.37697846467838775	-21.64219735856126	1.004663843872583	2.800010863114567
