#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:H7_NCBI_backbone_dates_aligned" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:H7_NCBI_backbone_dates_aligned" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="dd-M-yyyy" id="dateTrait.t:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.tree.TraitSet" traitname="date" value="CY022693_A/chicken/New_South_Wales/2/1997(H7N4)/04-12-1997=04-12-1997,CY022709_A/emu/New_South_Wales/775/1997(H7N4)/08-12-1997=08-12-1997,CY022701_A/chicken/New_South_Wales/327/1997(H7N4)/27-11-1997=27-11-1997,CY022685_A/chicken/Queensland/1994(H7N3)/21-12-1994=21-12-1994,CY025077_A/chicken/Victoria/224/1992(H7N3)/30-7-1992=30-7-1992,CY025069_A/chicken/Victoria/1/1985(H7N7)/31-5-1985=31-5-1985,GU060482_A/goose/Czech_Republic/1848-K9/2009/04-2-2009=04-2-2009,CY025117_A/quail/Italy/4992/1999/30-12-1999=30-12-1999,CY016188_A/mallard/Ohio/322/1998/13-1-1998=13-1-1998,CY127253_A/ruddy_turnstone/Delaware_Bay/220/1995/21-5-1995=21-5-1995,CY079308_A/American_green-winged_teal/Mississippi/09OS046/2009/09-1-2009=09-1-2009,CY094373_A/northern_shoveler/California/HKWF1372C/2007/12-12-2007=12-12-2007,CY102967_A/laughing_gull/Delaware_Bay/42/2006/22-5-2006=22-5-2006">
#                        <taxa id="TaxonSet.H7_NCBI_backbone_dates_aligned" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.H7_NCBI_backbone_dates_aligned"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="clockRate.c:H7_NCBI_backbone_dates_aligned" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:H7_NCBI_backbone_dates_aligned" name="distribution" x="@ePopSize.t:H7_NCBI_backbone_dates_aligned">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="gammaShape.s:H7_NCBI_backbone_dates_aligned" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GrowthRatePrior.t:H7_NCBI_backbone_dates_aligned" name="distribution" x="@growthRate.t:H7_NCBI_backbone_dates_aligned">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.15" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.16" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="RateACPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateAC.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateAG.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateAT.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateCG.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.9" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.10" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:H7_NCBI_backbone_dates_aligned" name="distribution">
#            <parameter id="rateGT.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@H7_NCBI_backbone_dates_aligned" id="treeLikelihood.H7_NCBI_backbone_dates_aligned" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:H7_NCBI_backbone_dates_aligned">
#            <siteModel gammaCategoryCount="3" id="SiteModel.s:H7_NCBI_backbone_dates_aligned" shape="@gammaShape.s:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:H7_NCBI_backbone_dates_aligned" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:H7_NCBI_backbone_dates_aligned" rateAC="@rateAC.s:H7_NCBI_backbone_dates_aligned" rateAG="@rateAG.s:H7_NCBI_backbone_dates_aligned" rateAT="@rateAT.s:H7_NCBI_backbone_dates_aligned" rateCG="@rateCG.s:H7_NCBI_backbone_dates_aligned" rateGT="@rateGT.s:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:H7_NCBI_backbone_dates_aligned" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@H7_NCBI_backbone_dates_aligned" id="empiricalFreqs.s:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:H7_NCBI_backbone_dates_aligned" id="StrictClock.c:H7_NCBI_backbone_dates_aligned" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	CoalescentExponential	ePopSize	growthRate
0	-17899.249309784907	-17841.16580479884	-58.08350498606961	-17841.16580479884	23.848358601364087	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-38.265308547246676	0.3	3.0E-4
1000	-15373.893916319412	-15356.72538831666	-17.16852800275158	-15356.72538831666	23.769818612113273	0.9999999898934246	1.0	1.0	3.2780841161588063	1.0	1.0	1.0	4.005948309281577	0.2999999993234035	0.019361751414892547
2000	-12380.12728698785	-12355.136457627368	-24.99082936048192	-12355.136457627368	23.769818612113273	1.000000018939811	0.5537899067017054	1.6573484981515794	5.497731585937762	1.0	1.0	0.5374168772829483	-3.657336648304001	0.3000000091825318	-0.06737504576398673
3000	-10941.22518602435	-10898.730256361934	-42.49492966241555	-10898.730256361934	23.769818612113273	1.0000000158310713	0.5537899067017054	2.092105463518564	5.497731585937762	1.0	1.0	0.44175032838662437	-21.013132960746226	0.30000000555645623	-0.09587723359512096
4000	-9817.490803931581	-9763.322266315972	-54.1685376156094	-9763.322266315972	23.769818612113273	0.9999999714752015	0.5537899067017054	2.092105463518564	5.497731585937762	1.0	0.8951223712833026	0.30577064564884926	-32.93717060826648	0.30000000856260745	-0.13556893524181407
5000	-8993.333176791002	-8927.154804221302	-66.17837256970026	-8927.154804221302	23.769818612113273	0.9999999696027275	0.5537899067017054	2.092105463518564	2.928553227461728	1.0	0.8951223712833026	0.21989340000130925	-45.88371672536047	0.3000000115351488	-0.27125574699149996
6000	-8347.738767902656	-8216.061579809524	-131.67718809313152	-8216.061579809524	232.3888940143691	0.9999999831688151	0.5537899067017054	3.106682378240394	2.3152224074934646	1.0	0.5113424302102291	0.16071247638133274	-111.87195185738015	0.3000000066109563	-0.21924427629017845
7000	-8038.737849651787	-7968.477067622846	-70.26078202894058	-7968.477067622846	62.4242629287654	0.9999999557131796	0.37255598766413134	14.549500959873619	2.3152224074934646	1.0	0.5113424302102291	0.16071247638133274	-48.81286293664958	0.3000000120563153	-0.17141872324257873
8000	-7657.947210472466	-7581.496714107661	-76.45049636480474	-7581.496714107661	61.53757760257566	0.9944250391783107	0.37255598766413134	14.549500959873619	2.3152224074934646	0.5440907409170539	0.43642424088101733	0.12081034715020919	-55.82358420424659	0.30000001552890826	-0.192561400865719
9000	-7653.854325723939	-7579.467295832829	-74.3870298911095	-7579.467295832829	59.1150355174299	0.9944250137805967	0.6583711803163056	16.658727791517645	2.3152224074934646	0.5440907409170539	0.43642424088101733	0.12081034715020919	-52.95645573370598	0.30000001672603394	-0.1955690379219272
10000	-7628.5642591564665	-7553.955964223834	-74.6082949326331	-7553.955964223834	57.60699170191265	0.9944250076924164	0.6583711803163056	16.658727791517645	1.9258428957137048	0.5440907409170539	0.43642424088101733	0.12081034715020919	-53.391322652745835	0.3000000270765609	-0.2038876287939459
11000	-7630.27926869594	-7554.5779780448975	-75.70129065104226	-7554.5779780448975	55.688188336921755	0.9944250248357407	0.6583711803163056	16.658727791517645	1.9258428957137048	0.5440907409170539	0.43642424088101733	0.12081034715020919	-54.48486947584188	0.30000003804658176	-0.18696696676314012
12000	-7633.879763055675	-7556.320083838064	-77.55967921761021	-7556.320083838064	58.59160135249577	0.994424976869628	0.6583711803163056	16.658727791517645	1.9258428957137048	0.5440907409170539	0.43642424088101733	0.12081034715020919	-56.34191494839506	0.3000000305879467	-0.22820224072289136
13000	-7622.695821624449	-7548.071330944769	-74.6244906796803	-7548.071330944769	61.397052872254434	0.994344380690536	0.9248464156277623	16.658727791517645	1.9258428957137048	0.23710195187547572	0.4190349198863619	0.12081034715020919	-53.918715670613494	0.30000000951478667	-0.18697869347580393
14000	-7619.001193868281	-7544.351296736594	-74.64989713168656	-7544.351296736594	57.58576556511366	0.9943443616448144	0.9248464156277623	16.658727791517645	1.9258428957137048	0.2129605960955227	0.16968288662377573	0.12081034715020919	-54.93344280083433	0.3000000073343836	-0.15211369854901408
15000	-7595.831264720882	-7524.123147311906	-71.708117408976	-7524.123147311906	50.180797589811604	0.9943443513097734	0.5393056726750243	9.606031535293965	1.9258428957137048	0.19229553521073187	0.16968288662377573	0.12081034715020919	-53.51705640464131	0.30000000902102514	-0.15905007259723986
16000	-7595.619268919069	-7525.28424669806	-70.33502222100945	-7525.28424669806	48.96229612721981	0.9943443943501892	0.5393056726750243	9.606031535293965	1.9258428957137048	0.18936239132039684	0.16968288662377573	0.12081034715020919	-52.15885678368618	0.3000000228998089	-0.15905007259723986
17000	-7503.474624362321	-7408.649744186393	-94.82488017592789	-7408.649744186393	107.79406836714882	0.9943444465310045	0.5393056726750243	9.606031535293965	1.9258428957137048	0.18936239132039684	0.17977166789263502	0.09491865306754527	-76.61809066451961	0.30000003427893357	-0.17865124378468117
18000	-7436.285545516144	-7329.9098378089875	-106.37570770715682	-7329.9098378089875	110.36713016334151	0.9929775819902588	0.689045902742376	9.606031535293965	1.3483517618489993	0.18936239132039684	0.17977166789263502	0.09491865306754527	-88.31590924360805	0.3000000252107892	-0.22982208367328355
19000	-7417.737644142339	-7308.503835851409	-109.23380829093001	-7308.503835851409	102.26121017077246	0.9929776341696325	0.689045902742376	9.606031535293965	1.115871516877057	0.07680750520620196	0.17977166789263502	0.09491865306754527	-92.24481130650001	0.3000000063403762	-0.25220811105563373
20000	-7414.800824829521	-7312.527509162548	-102.27331566697254	-7312.527509162548	104.76816670789236	0.9848373560791822	0.689045902742376	9.606031535293965	1.0781375366430699	0.07680750520620196	0.17977166789263502	0.09491865306754527	-85.32336872437824	0.2999999933183922	-0.17250935635290648
21000	-7407.0347767366975	-7307.231449327222	-99.80332740947503	-7307.231449327222	100.35478399092433	0.9824950231591064	0.689045902742376	9.606031535293965	1.0781375366430699	0.03964374522513564	0.17977166789263502	0.09491865306754527	-83.48411966372473	0.2999999992316255	-0.21174154567810882
22000	-7413.766018275605	-7309.464080795757	-104.30193747984843	-7309.464080795757	117.16386321190514	0.9824950075456323	0.689045902742376	9.606031535293965	1.0781375366430699	0.08695697487397576	0.17977166789263502	0.09491865306754527	-87.23179216361987	0.29999999690775714	-0.21174154567810882
23000	-7352.518571471206	-7253.2342637246475	-99.28430774655902	-7253.2342637246475	98.1579911780388	0.9824950093423601	0.6690604487570945	6.912716285562278	0.7766743984061927	0.08695697487397576	0.17483299889800927	0.09491865306754527	-83.06004002463023	0.29999998330829675	-0.21174154567810882
24000	-7352.524583922214	-7257.634513711745	-94.89007021046888	-7257.634513711745	93.39849015218046	0.9824950321162577	0.6690604487570945	6.667750236366051	0.7766743984061927	0.08695697487397576	0.17483299889800927	0.09491865306754527	-78.71232696862461	0.2999999722796087	-0.21174154567810882
25000	-7350.195092629706	-7253.519958306718	-96.67513432298838	-7253.519958306718	99.39146779840918	0.9824950305184111	0.6690604487570945	6.667750236366051	0.7766743984061927	0.08597451044080633	0.17483299889800927	0.09491865306754527	-80.50828378158684	0.2999999749571052	-0.21174154567810882
26000	-7354.0674714214065	-7258.541503388885	-95.5259680325214	-7258.541503388885	96.31713377205769	0.9824953062624837	0.6690604487570945	6.667750236366051	0.7766743984061927	0.08597451044080633	0.17483299889800927	0.09491865306754527	-79.35911735660429	0.30000001531177695	-0.21174154567810882
27000	-7352.831470322906	-7254.8360049306775	-97.99546539222897	-7254.8360049306775	89.95642349260784	0.9824950664433109	0.6690604487570945	6.667750236366051	0.7766743984061927	0.0998752401941191	0.17483299889800927	0.09491865306754527	-81.68484768503072	0.29999988292767465	-0.21174154567810882
28000	-7350.17452974799	-7254.510185033375	-95.66434471461503	-7254.510185033375	87.9105397610021	0.9895274229592479	0.6039888152741073	6.667750236366051	0.7766743984061927	0.09156859410761281	0.17483299889800927	0.09491865306754527	-79.54072118788615	0.2999996702812423	-0.21293689611940747
29000	-7354.955777095753	-7250.596129836623	-104.35964725912966	-7250.596129836623	98.57406024906169	0.9895270879024375	0.6039888152741073	6.667750236366051	0.7766743984061927	0.05025294482891543	0.17483299889800927	0.09491865306754527	-88.80858522911238	0.2999997924986398	-0.2616874001352307
30000	-7342.8935910975415	-7250.439423195733	-92.45416790180853	-7250.439423195733	94.1645979110172	0.9980696891314762	0.6039888152741073	6.667750236366051	0.6984346565929648	0.05546780265529367	0.10043107050350862	0.09491865306754527	-77.45364449155701	0.3000001909267433	-0.1977697186184732
31000	-7340.397253430761	-7244.062368561521	-96.33488486924	-7244.062368561521	92.415528382609	0.9987405903155917	0.6039888152741073	6.667750236366051	0.6984346565929648	0.05546780265529367	0.10043107050350862	0.09491865306754527	-81.33435808200474	0.300001204024221	-0.1977697186184732
